address,name,size,status,match_percent,unit,evidence
0x0043EC20,th095::AnmManager::SetRenderStateForVm,167,matching,100.00,anm-set-render-state,python3 scripts/build.py --unit anm-set-render-state && python3 scripts/compare-coff-function.py --unit anm-set-render-state --json
0x0043F3C0,th095::AnmManager::AddSpriteToDrawBuffer,211,matching,100.00,anm-add-sprite-to-draw-buffer,python3 scripts/build.py --unit anm-add-sprite-to-draw-buffer && python3 scripts/compare-coff-function.py --unit anm-add-sprite-to-draw-buffer --json
0x0043F4A0,th095::AnmManager::DrawNoRotation,697,matching,100.00,anm-draw-no-rotation,python3 scripts/build.py --unit anm-draw-no-rotation && python3 scripts/compare-coff-function.py --unit anm-draw-no-rotation --json
0x0043F760,th095::AnmManager::DrawNoRotationNoRound,657,matching,100.00,anm-draw-no-rotation-no-round,python3 scripts/build.py --unit anm-draw-no-rotation-no-round && python3 scripts/compare-coff-function.py --unit anm-draw-no-rotation-no-round --json
0x0043FA00,th095::AnmManager::TranslateRotation,58,matching,100.00,anm-translate-rotation,python3 scripts/build.py --unit anm-translate-rotation && python3 scripts/compare-coff-function.py --unit anm-translate-rotation --json
0x004400F0,th095::AnmManager::DrawCameraFacingQuad,48,matching,100.00,anm-draw-camera-facing-quad,python3 scripts/build.py --unit anm-draw-camera-facing-quad && python3 scripts/compare-coff-function.py --unit anm-draw-camera-facing-quad --json
0x00440120,th095::AnmManager::DrawMode6,798,matching,100.00,anm-draw-camera-facing-photo-blend,python3 scripts/build.py --unit anm-draw-camera-facing-photo-blend && python3 scripts/compare-coff-function.py --unit anm-draw-camera-facing-photo-blend --json
0x00440440,th095::AnmManager::Project3DQuad,1198,matching,100.00,anm-project-3d-quad,python3 scripts/build.py --unit anm-project-3d-quad && python3 scripts/compare-coff-function.py --unit anm-project-3d-quad --json
0x004408F0,th095::AnmManager::DrawProjected3DQuad,91,matching,100.00,anm-draw-projected-3d-quad,python3 scripts/build.py --unit anm-draw-projected-3d-quad && python3 scripts/compare-coff-function.py --unit anm-draw-projected-3d-quad --json
0x00440950,th095::AnmManager::DrawMode7,691,matching,100.00,anm-draw-projected-photo-blend,python3 scripts/build.py --unit anm-draw-projected-photo-blend && python3 scripts/compare-coff-function.py --unit anm-draw-projected-photo-blend --json
0x00440C10,th095::AnmManager::Draw3D,1458,matching,100.00,anm-draw-3d,python3 scripts/build.py --unit anm-draw-3d && python3 scripts/compare-coff-function.py --unit anm-draw-3d --json
0x004411D0,th095::AnmManager::InitializeHorizontalTextureStrip,352,matching,100.00,anm-initialize-horizontal-texture-strip,python3 scripts/build.py --unit anm-initialize-horizontal-texture-strip && python3 scripts/compare-coff-function.py --unit anm-initialize-horizontal-texture-strip --json
0x00441330,th095::AnmManager::DrawVertices,330,matching,100.00,anm-draw-vertices,python3 scripts/build.py --unit anm-draw-vertices && python3 scripts/compare-coff-function.py --unit anm-draw-vertices --json
0x00441480,th095::AnmManager::DrawTriangleFan,275,matching,100.00,anm-draw-triangle-fan,python3 scripts/build.py --unit anm-draw-triangle-fan && python3 scripts/compare-coff-function.py --unit anm-draw-triangle-fan --json
0x00442260,th095::AnmManager::SetupVertexBuffer,682,matching,100.00,anm-setup-vertex-buffer,python3 scripts/build.py --unit anm-setup-vertex-buffer && python3 scripts/compare-coff-function.py --unit anm-setup-vertex-buffer --json
0x00442510,th095::SceneAnmManagerView::ApplyTextureAlphaBleed,1292,matching,100.00,anm-texture-alpha-bleed,python3 scripts/build.py --unit anm-texture-alpha-bleed && python3 scripts/compare-coff-function.py --unit anm-texture-alpha-bleed --json
0x00442CA0,th095::SceneAnmManagerView::LoadTextureRegion,354,matching,100.00,anm-texture-load-region,python3 scripts/build.py --unit anm-texture-load-region && python3 scripts/compare-coff-function.py --unit anm-texture-load-region --json
0x00443CE0,th095::AnmTextManagerView::DrawTextLeft,238,matching,100.00,anm-text-draw-left,python3 scripts/build.py --unit anm-text-draw-left && python3 scripts/compare-coff-function.py --unit anm-text-draw-left --json
0x00443DD0,th095::AnmTextManagerView::DrawTextRight,432,matching,100.00,anm-text-draw-right,python3 scripts/build.py --unit anm-text-draw-right && python3 scripts/compare-coff-function.py --unit anm-text-draw-right --json
0x00443F80,th095::AnmTextManagerView::DrawTextCentered,366,matching,100.00,anm-text-draw-centered,python3 scripts/build.py --unit anm-text-draw-centered && python3 scripts/compare-coff-function.py --unit anm-text-draw-centered --json
0x00444C80,th095::AnmManagerDrawLayerView::DrawLayer,136,matching,100.00,anm-manager-draw-layer,python3 scripts/build.py --unit anm-manager-draw-layer && python3 scripts/compare-coff-function.py --unit anm-manager-draw-layer --json
0x0041C1E0,th095::TextRenderBufferView::ApplyAlphaBleed,911,matching,100.00,text-render-buffer-alpha-bleed,python3 scripts/build.py --unit text-render-buffer-alpha-bleed && python3 scripts/compare-coff-function.py --unit text-render-buffer-alpha-bleed --json
0x0041C8F0,th095::TextHelperView::RenderTextToTextureBold,560,matching,100.00,text-renderer-render-bold,python3 scripts/build.py --unit text-renderer-render-bold && python3 scripts/compare-coff-function.py --unit text-renderer-render-bold --json
0x00402990,th095::Background::DrawLowPrio,490,matching,100.00,background-draw-low-prio,python3 scripts/build.py --unit background-draw-low-prio && python3 scripts/compare-coff-function.py --unit background-draw-low-prio --json
0x00416F30,th095::PhotoEnemyView::UpdateScheduledEclCalls,309,matching,100.00,enemy-update-scheduled-ecl-calls,python3 scripts/build.py --unit enemy-update-scheduled-ecl-calls && python3 scripts/compare-coff-function.py --unit enemy-update-scheduled-ecl-calls --json
0x0041F140,th095::PhotoStraightLaserView::DrawSecondary,309,matching,100.00,photo-straight-laser-draw-secondary,python3 scripts/build.py --unit photo-straight-laser-draw-secondary && python3 scripts/compare-coff-function.py --unit photo-straight-laser-draw-secondary --json
0x0041F280,th095::PhotoStraightLaserView::CountNearbyTargets,249,matching,100.00,photo-straight-laser-count-nearby-targets,python3 scripts/build.py --unit photo-straight-laser-count-nearby-targets && python3 scripts/compare-coff-function.py --unit photo-straight-laser-count-nearby-targets --json
0x00420100,th095::PhotoRotatingLaserView::DrawSecondary,312,matching,100.00,photo-rotating-laser-draw-secondary,python3 scripts/build.py --unit photo-rotating-laser-draw-secondary && python3 scripts/compare-coff-function.py --unit photo-rotating-laser-draw-secondary --json
0x0044BBD0,th095::SceneSelectControllerView::RefreshSceneSelection,716,matching,100.00,scene-select-refresh-selection,python3 scripts/build.py --unit scene-select-refresh-selection && python3 scripts/compare-coff-function.py --unit scene-select-refresh-selection --json
0x00411150,th095::EclHelpers::ConfigurePolarMotion,564,matching,100.00,ecl-configure-polar-motion,python3 scripts/build.py --unit ecl-configure-polar-motion && python3 scripts/compare-coff-function.py --unit ecl-configure-polar-motion --json
0x00411390,th095::EclHelpers::ConfigureRelativeMotion,519,matching,100.00,ecl-configure-relative-motion,python3 scripts/build.py --unit ecl-configure-relative-motion && python3 scripts/compare-coff-function.py --unit ecl-configure-relative-motion --json
0x004115A0,th095::EclRunLow::InterpolateLinear,89,matching,100.00,ecl-interpolate-linear,python3 scripts/build.py --unit ecl-interpolate-linear && python3 scripts/compare-coff-function.py --unit ecl-interpolate-linear --json
0x00411600,th095::EclRunLow::InterpolateHermite,256,matching,100.00,ecl-interpolate-hermite,python3 scripts/build.py --unit ecl-interpolate-hermite && python3 scripts/compare-coff-function.py --unit ecl-interpolate-hermite --json
0x00411700,th095::EclRunLow::ApplyInterpolationOperation,230,matching,100.00,ecl-apply-interpolation-operation,python3 scripts/build.py --unit ecl-apply-interpolation-operation && python3 scripts/compare-coff-function.py --unit ecl-apply-interpolation-operation --json
0x004117F0,th095::EclRunLow::InstallInterpolationSlot,520,matching,100.00,ecl-install-interpolation-slot,python3 scripts/build.py --unit ecl-install-interpolation-slot && python3 scripts/compare-coff-function.py --unit ecl-install-interpolation-slot --json
0x00411A00,th095::EclRunLow::CompareOperands,1334,matching,100.00,ecl-compare-operands,python3 scripts/build.py --unit ecl-compare-operands && python3 scripts/compare-coff-function.py --unit ecl-compare-operands --json
0x00411F70,th095::EclRunLow::CallSubOnEnemy,228,matching,100.00,ecl-call-sub-on-enemy,python3 scripts/build.py --unit ecl-call-sub-on-enemy && python3 scripts/compare-coff-function.py --unit ecl-call-sub-on-enemy --json
0x00412060,th095::EclRunLow::PopEclContext,281,matching,100.00,ecl-pop-context,python3 scripts/build.py --unit ecl-pop-context && python3 scripts/compare-coff-function.py --unit ecl-pop-context --json
0x00412190,th095::EclRunLow::SetPrimaryAnmScripts,112,matching,100.00,ecl-set-primary-anm-scripts,python3 scripts/build.py --unit ecl-set-primary-anm-scripts && python3 scripts/compare-coff-function.py --unit ecl-set-primary-anm-scripts --json
0x004031A0,th095::BackgroundStageObject::IsVisible,658,matching,100.00,background-stage-object-is-visible,python3 scripts/build.py --unit background-stage-object-is-visible && python3 scripts/compare-coff-function.py --unit background-stage-object-is-visible --json
0x004235D0,th095::Supervisor::OnDraw2,442,matching,100.00,main-on-draw2,python3 scripts/build.py --unit main-on-draw2 && python3 scripts/compare-coff-function.py --unit main-on-draw2 --json
0x00450C30,th095::LoadReplayBrowserEntries,403,matching,100.00,replay-browser-load-entries,python3 scripts/build.py --unit replay-browser-load-entries && python3 scripts/compare-coff-function.py --unit replay-browser-load-entries --json
0x00407820,th095::PhotoBulletManagerView::CapturePhotoTargets,1122,matching,100.00,photo-bullet-capture-photo-targets,python3 scripts/build.py --unit photo-bullet-capture-photo-targets && python3 scripts/compare-coff-function.py --unit photo-bullet-capture-photo-targets --json
0x00408220,th095::PhotoBulletManagerView::CountNearbyTargets,1006,matching,100.00,photo-bullet-count-nearby-targets,python3 scripts/build.py --unit photo-bullet-count-nearby-targets && python3 scripts/compare-coff-function.py --unit photo-bullet-count-nearby-targets --json
0x0044DCA0,th095::ReplayBrowserView::Update,2054,matching,100.00,replay-browser-update,python3 scripts/build.py --unit replay-browser-update && python3 scripts/compare-coff-function.py --unit replay-browser-update --json
0x00451C80,th095::HelpMenuView::UpdateHelpMenu,2358,matching,100.00,help-menu-update,python3 scripts/build.py --unit help-menu-update && python3 scripts/compare-coff-function.py --unit help-menu-update --json
0x0042F190,th095::PhotoGameUpdateView::UpdateMainState,3463,matching,100.00,photo-game-update-main-state,python3 scripts/build.py --unit photo-game-update-main-state && python3 scripts/compare-coff-function.py --unit photo-game-update-main-state --json
0x00450FC0,th095::MusicRoomView::UpdateMusicRoom,2872,matching,100.00,music-room-update,python3 scripts/build.py --unit music-room-update && python3 scripts/compare-coff-function.py --unit music-room-update --json
0x00412200,th095::EclRunLow::BeginBoundaryAwareMove,645,matching,100.00,ecl-begin-boundary-aware-move,python3 scripts/build.py --unit ecl-begin-boundary-aware-move && python3 scripts/compare-coff-function.py --unit ecl-begin-boundary-aware-move --json
0x00412490,th095::EclRunLow::StartTimedPolarDisplacement,471,matching,100.00,ecl-start-timed-polar-displacement,python3 scripts/build.py --unit ecl-start-timed-polar-displacement && python3 scripts/compare-coff-function.py --unit ecl-start-timed-polar-displacement --json
0x00413380,th095::EclExtended::SpawnDeathPhotoVms,136,matching,100.00,ecl-extended-spawn-death-photo-vms,python3 scripts/build.py --unit ecl-extended-spawn-death-photo-vms && python3 scripts/compare-coff-function.py --unit ecl-extended-spawn-death-photo-vms --json
0x00413AA0,th095::EclExtended::UpdatePlayerProximityAndMarker,237,matching,100.00,ecl-extended-update-player-proximity,python3 scripts/build.py --unit ecl-extended-update-player-proximity && python3 scripts/compare-coff-function.py --unit ecl-extended-update-player-proximity --json
0x00413DA0,th095::EclExtended::DispatchContextValues,79,matching,100.00,ecl-extended-dispatch-context-values,python3 scripts/build.py --unit ecl-extended-dispatch-context-values && python3 scripts/compare-coff-function.py --unit ecl-extended-dispatch-context-values --json
0x00413F90,th095::EclExtended::PublishGameSpeed,34,matching,100.00,ecl-extended-publish-game-speed,python3 scripts/build.py --unit ecl-extended-publish-game-speed && python3 scripts/compare-coff-function.py --unit ecl-extended-publish-game-speed --json
0x00413FC0,th095::EclExtended::SetBackgroundVmsState2,92,matching,100.00,ecl-extended-background-vms-state2,python3 scripts/build.py --unit ecl-extended-background-vms-state2 && python3 scripts/compare-coff-function.py --unit ecl-extended-background-vms-state2 --json
0x00414020,th095::EclExtended::SetBackgroundVmsState3,102,matching,100.00,ecl-extended-background-vms-state3,python3 scripts/build.py --unit ecl-extended-background-vms-state3 && python3 scripts/compare-coff-function.py --unit ecl-extended-background-vms-state3 --json
0x00414230,th095::EclExtended::SetPhotoFlag200,45,matching,100.00,ecl-extended-set-photo-flag200,python3 scripts/build.py --unit ecl-extended-set-photo-flag200 && python3 scripts/compare-coff-function.py --unit ecl-extended-set-photo-flag200 --json
0x00414260,th095::EclExtended::ClearPhotoFlag200,45,matching,100.00,ecl-extended-clear-photo-flag200,python3 scripts/build.py --unit ecl-extended-clear-photo-flag200 && python3 scripts/compare-coff-function.py --unit ecl-extended-clear-photo-flag200 --json
0x00414430,th095::EclExtended::EnablePhotoTransition,161,matching,100.00,ecl-extended-enable-photo-transition,python3 scripts/build.py --unit ecl-extended-enable-photo-transition && python3 scripts/compare-coff-function.py --unit ecl-extended-enable-photo-transition --json
0x004144E0,th095::EclExtended::DisablePhotoTransition,151,matching,100.00,ecl-extended-disable-photo-transition,python3 scripts/build.py --unit ecl-extended-disable-photo-transition && python3 scripts/compare-coff-function.py --unit ecl-extended-disable-photo-transition --json
0x00414930,th095::EclExtended::ResetOwnedBulletMotion,183,matching,100.00,ecl-extended-reset-owned-bullet-motion,python3 scripts/build.py --unit ecl-extended-reset-owned-bullet-motion && python3 scripts/compare-coff-function.py --unit ecl-extended-reset-owned-bullet-motion --json
0x00413990,th095::EclExtended::FadeOwnedCapturedBullets,264,matching,100.00,ecl-extended-fade-owned-captured-bullets,python3 scripts/build.py --unit ecl-extended-fade-owned-captured-bullets && python3 scripts/compare-coff-function.py --unit ecl-extended-fade-owned-captured-bullets --json
0x00413CF0,th095::EclExtended::SpawnEnemyMarkerVm,164,matching,100.00,ecl-extended-spawn-enemy-marker-vm,python3 scripts/build.py --unit ecl-extended-spawn-enemy-marker-vm && python3 scripts/compare-coff-function.py --unit ecl-extended-spawn-enemy-marker-vm --json
0x00414580,th095::EclExtended::RunPhotoTransition,938,matching,100.00,ecl-extended-run-photo-transition,python3 scripts/build.py --unit ecl-extended-run-photo-transition && python3 scripts/compare-coff-function.py --unit ecl-extended-run-photo-transition --json
0x00413B90,th095::EclExtended::UpdateEnemyMarkerVms,341,matching,100.00,ecl-extended-update-enemy-marker-vms,python3 scripts/build.py --unit ecl-extended-update-enemy-marker-vms && python3 scripts/compare-coff-function.py --unit ecl-extended-update-enemy-marker-vms --json
0x00426880,th095::ResultScreen::~ResultScreen,452,matching,100.00,result-screen-destructor,python3 scripts/build.py --unit result-screen-destructor && python3 scripts/compare-coff-function.py --unit result-screen-destructor --json
0x004024A0,th095::Background::Create,374,matching,100.00,background-create,python3 scripts/build.py --unit background-create && python3 scripts/compare-coff-function.py --unit background-create --json
0x00408670,th095::PhotoCardInfoView::Initialize,226,matching,100.00,photo-card-info-initialize,python3 scripts/build.py --unit photo-card-info-initialize && python3 scripts/compare-coff-function.py --unit photo-card-info-initialize --json
0x004154E0,th095::PhotoEnemyManagerView::~PhotoEnemyManagerView,480,matching,100.00,enemy-manager-destructor,python3 scripts/build.py --unit enemy-manager-destructor && python3 scripts/compare-coff-function.py --unit enemy-manager-destructor --json
0x00413030,th095::Enemy::UpdateShotAndAnm,837,matching,100.00,enemy-update-shot-and-anm,python3 scripts/build.py --unit enemy-update-shot-and-anm && python3 scripts/compare-coff-function.py --unit enemy-update-shot-and-anm --json
0x004149F0,th095::PhotoEnemyManagerTaskView::Create,316,matching,100.00,enemy-manager-task-create,python3 scripts/build.py --unit enemy-manager-task-create && python3 scripts/compare-coff-function.py --unit enemy-manager-task-create --json
0x004161F0,th095::PhotoEnemyManagerTaskView::Draw,56,matching,100.00,enemy-manager-task-draw,python3 scripts/build.py --unit enemy-manager-task-draw && python3 scripts/compare-coff-function.py --unit enemy-manager-task-draw --json
0x00416230,th095::PhotoEnemyManagerTaskView::DrawGroup,93,matching,100.00,enemy-manager-task-draw-group,python3 scripts/build.py --unit enemy-manager-task-draw-group && python3 scripts/compare-coff-function.py --unit enemy-manager-task-draw-group --json
0x00416290,th095::PhotoEnemyManagerTaskView::OnUpdate,81,matching,100.00,enemy-manager-task-on-update,python3 scripts/build.py --unit enemy-manager-task-on-update && python3 scripts/compare-coff-function.py --unit enemy-manager-task-on-update --json
0x004162F0,th095::PhotoEnemyManagerTaskView::OnDraw,45,matching,100.00,enemy-manager-task-on-draw,python3 scripts/build.py --unit enemy-manager-task-on-draw && python3 scripts/compare-coff-function.py --unit enemy-manager-task-on-draw --json
0x00421E00,th095::MidiDevice::~MidiDevice,19,matching,100.00,midi-device-destructor,python3 scripts/build.py --unit midi-device-destructor && python3 scripts/compare-coff-function.py --unit midi-device-destructor --json
0x00421E20,th095::MidiDevice::OpenDevice,89,matching,100.00,midi-device-open,python3 scripts/build.py --unit midi-device-open && python3 scripts/compare-coff-function.py --unit midi-device-open --json
0x00421E80,th095::MidiDevice::Close,59,matching,100.00,midi-device-close,python3 scripts/build.py --unit midi-device-close && python3 scripts/compare-coff-function.py --unit midi-device-close --json
0x00421EC0,th095::MidiDevice::SendLongMsg,78,matching,100.00,midi-device-send-long,python3 scripts/build.py --unit midi-device-send-long && python3 scripts/compare-coff-function.py --unit midi-device-send-long --json
0x00421F10,th095::MidiDevice::SendShortMsg,67,matching,100.00,midi-device-send-short,python3 scripts/build.py --unit midi-device-send-short && python3 scripts/compare-coff-function.py --unit midi-device-send-short --json
0x00421F60,th095::MidiTimer::MidiTimer,48,matching,100.00,midi-timer-constructor,python3 scripts/build.py --unit midi-timer-constructor && python3 scripts/compare-coff-function.py --unit midi-timer-constructor --json
0x00421F90,th095::MidiTimer::~MidiTimer,41,matching,100.00,midi-timer-destructor,python3 scripts/build.py --unit midi-timer-destructor && python3 scripts/compare-coff-function.py --unit midi-timer-destructor --json
0x00421FC0,th095::MidiTimer::StartTimerImpl,115,matching,100.00,midi-timer-start-impl,python3 scripts/build.py --unit midi-timer-start-impl && python3 scripts/compare-coff-function.py --unit midi-timer-start-impl --json
0x00422040,th095::MidiTimer::StopTimerImpl,61,matching,100.00,midi-timer-stop-impl,python3 scripts/build.py --unit midi-timer-stop-impl && python3 scripts/compare-coff-function.py --unit midi-timer-stop-impl --json
0x00422080,th095::MidiTimer::DefaultTimerCallback,26,matching,100.00,midi-timer-default-callback,python3 scripts/build.py --unit midi-timer-default-callback && python3 scripts/compare-coff-function.py --unit midi-timer-default-callback --json
0x004220A0,th095::MidiOutput::Ntohs,30,matching,100.00,midi-output-ntohs,python3 scripts/build.py --unit midi-output-ntohs && python3 scripts/compare-coff-function.py --unit midi-output-ntohs --json
0x004220C0,th095::MidiOutput::SkipVariableLength,76,matching,100.00,midi-output-skip-variable-length,python3 scripts/build.py --unit midi-output-skip-variable-length && python3 scripts/compare-coff-function.py --unit midi-output-skip-variable-length --json
0x00422110,th095::MidiOutput::~MidiOutput,147,matching,100.00,midi-output-destructor,python3 scripts/build.py --unit midi-output-destructor && python3 scripts/compare-coff-function.py --unit midi-output-destructor --json
0x004221B0,th095::MidiOutput::ReadFileData,114,matching,100.00,midi-output-read-file-data,python3 scripts/build.py --unit midi-output-read-file-data && python3 scripts/compare-coff-function.py --unit midi-output-read-file-data --json
0x00422230,th095::MidiOutput::ReleaseFileData,60,matching,100.00,midi-output-release-file-data,python3 scripts/build.py --unit midi-output-release-file-data && python3 scripts/compare-coff-function.py --unit midi-output-release-file-data --json
0x00422270,th095::MidiOutput::ClearTracks,131,matching,100.00,midi-output-clear-tracks,python3 scripts/build.py --unit midi-output-clear-tracks && python3 scripts/compare-coff-function.py --unit midi-output-clear-tracks --json
0x00422530,th095::MidiOutput::LoadTracks,203,matching,100.00,midi-output-load-tracks,python3 scripts/build.py --unit midi-output-load-tracks && python3 scripts/compare-coff-function.py --unit midi-output-load-tracks --json
0x00422600,th095::MidiOutput::Play,81,matching,100.00,midi-output-play,python3 scripts/build.py --unit midi-output-play && python3 scripts/compare-coff-function.py --unit midi-output-play --json
0x00422660,th095::MidiOutput::StopPlayback,122,matching,100.00,midi-output-stop-playback,python3 scripts/build.py --unit midi-output-stop-playback && python3 scripts/compare-coff-function.py --unit midi-output-stop-playback --json
0x004226E0,th095::MidiOutput::UnprepareHeader,199,matching,100.00,midi-output-unprepare-header,python3 scripts/build.py --unit midi-output-unprepare-header && python3 scripts/compare-coff-function.py --unit midi-output-unprepare-header --json
0x004227B0,th095::MidiOutput::SetFadeOut,79,matching,100.00,midi-output-set-fade-out,python3 scripts/build.py --unit midi-output-set-fade-out && python3 scripts/compare-coff-function.py --unit midi-output-set-fade-out --json
0x004233D0,th095::DummyMidiTimer::OnTimerElapsed,22,matching,100.00,dummy-midi-timer-on-timer,python3 scripts/build.py --unit dummy-midi-timer-on-timer && python3 scripts/compare-coff-function.py --unit dummy-midi-timer-on-timer --json
0x004233F0,th095::MidiTimer::StartTimer,25,matching,100.00,midi-timer-start,python3 scripts/build.py --unit midi-timer-start && python3 scripts/compare-coff-function.py --unit midi-timer-start --json
0x00423410,th095::MidiTimer::StopTimer,19,matching,100.00,midi-timer-stop,python3 scripts/build.py --unit midi-timer-stop && python3 scripts/compare-coff-function.py --unit midi-timer-stop --json
0x00456580,th095::Lzss::InitTree,67,matching,100.00,lzss-init-tree,python3 scripts/build.py --unit lzss-init-tree && python3 scripts/compare-coff-function.py --unit lzss-init-tree --json
0x004565D0,th095::Lzss::InitEncoderState,124,matching,100.00,lzss-init-encoder-state,python3 scripts/build.py --unit lzss-init-encoder-state && python3 scripts/compare-coff-function.py --unit lzss-init-encoder-state --json
0x00456770,th095::Lzss::DeleteString,134,matching,100.00,lzss-delete-string,python3 scripts/build.py --unit lzss-delete-string && python3 scripts/compare-coff-function.py --unit lzss-delete-string --json
0x00456800,th095::Lzss::ContractNode,132,matching,100.00,lzss-contract-node,python3 scripts/build.py --unit lzss-contract-node && python3 scripts/compare-coff-function.py --unit lzss-contract-node --json
0x00456890,th095::Lzss::ReplaceNode,183,matching,100.00,lzss-replace-node,python3 scripts/build.py --unit lzss-replace-node && python3 scripts/compare-coff-function.py --unit lzss-replace-node --json
0x00456950,th095::Lzss::FindNextNode,63,matching,100.00,lzss-find-next-node,python3 scripts/build.py --unit lzss-find-next-node && python3 scripts/compare-coff-function.py --unit lzss-find-next-node --json
0x0041B410,th095::Rng::GetRandomU16,88,matching,100.00,rng-get-random-u16,python3 scripts/build.py --unit rng-get-random-u16 && python3 scripts/compare-coff-function.py --unit rng-get-random-u16 --json
0x0041B470,th095::Rng::GetRandomU32,40,matching,100.00,rng-get-random-u32,python3 scripts/build.py --unit rng-get-random-u32 && python3 scripts/compare-coff-function.py --unit rng-get-random-u32 --json
0x0041B4A0,th095::Rng::GetRandomF32,40,matching,100.00,rng-get-random-f32,python3 scripts/build.py --unit rng-get-random-f32 && python3 scripts/compare-coff-function.py --unit rng-get-random-f32 --json
0x0041B4D0,th095::Rng::GetRandomF32Signed,46,matching,100.00,rng-get-random-f32-signed,python3 scripts/build.py --unit rng-get-random-f32-signed && python3 scripts/compare-coff-function.py --unit rng-get-random-f32-signed --json
0x0041B500,th095::AddNormalizeAngle,127,matching,100.00,add-normalize-angle,python3 scripts/build.py --unit add-normalize-angle && python3 scripts/compare-coff-function.py --unit add-normalize-angle --json
0x0041B830,th095::ZunTimer::Add,98,matching,100.00,zun-timer-add,python3 scripts/build.py --unit zun-timer-add && python3 scripts/compare-coff-function.py --unit zun-timer-add --json
0x00455850,th095::CPbgFile::CPbgFile,52,matching,100.00,pbg-file-constructor,python3 scripts/build.py --unit pbg-file-constructor && python3 scripts/compare-coff-function.py --unit pbg-file-constructor --json
0x004558C0,th095::CPbgFile::~CPbgFile,82,matching,100.00,pbg-file-destructor,python3 scripts/build.py --unit pbg-file-destructor && python3 scripts/compare-coff-function.py --unit pbg-file-destructor --json
0x00455A70,th095::CPbgFile::Close,53,matching,100.00,pbg-file-close,python3 scripts/build.py --unit pbg-file-close && python3 scripts/compare-coff-function.py --unit pbg-file-close --json
0x00455AB0,th095::CPbgFile::Read,68,matching,100.00,pbg-file-read,python3 scripts/build.py --unit pbg-file-read && python3 scripts/compare-coff-function.py --unit pbg-file-read --json
0x00455B00,th095::CPbgFile::Write,74,matching,100.00,pbg-file-write,python3 scripts/build.py --unit pbg-file-write && python3 scripts/compare-coff-function.py --unit pbg-file-write --json
0x00455B50,th095::CPbgFile::Tell,43,matching,100.00,pbg-file-tell,python3 scripts/build.py --unit pbg-file-tell && python3 scripts/compare-coff-function.py --unit pbg-file-tell --json
0x00455B80,th095::CPbgFile::GetSize,39,matching,100.00,pbg-file-get-size,python3 scripts/build.py --unit pbg-file-get-size && python3 scripts/compare-coff-function.py --unit pbg-file-get-size --json
0x00455BB0,th095::CPbgFile::Seek,51,matching,100.00,pbg-file-seek,python3 scripts/build.py --unit pbg-file-seek && python3 scripts/compare-coff-function.py --unit pbg-file-seek --json
0x00455CC0,th095::CPbgFile::GetFullFilePath,253,matching,100.00,pbg-file-get-full-path,python3 scripts/build.py --unit pbg-file-get-full-path && python3 scripts/compare-coff-function.py --unit pbg-file-get-full-path --json
0x00455DC0,th095::IPbgFile::~IPbgFile,20,matching,100.00,pbg-interface-destructor,python3 scripts/build.py --unit pbg-interface-destructor && python3 scripts/compare-coff-function.py --unit pbg-interface-destructor --json
0x00454E90,th095::PbgArchive::~PbgArchive,19,matching,100.00,pbg-archive-destructor,python3 scripts/build.py --unit pbg-archive-destructor && python3 scripts/compare-coff-function.py --unit pbg-archive-destructor --json
0x004552C0,th095::PbgArchive::GetEntryDecompressedSize,46,matching,100.00,pbg-archive-get-entry-size,python3 scripts/build.py --unit pbg-archive-get-entry-size && python3 scripts/compare-coff-function.py --unit pbg-archive-get-entry-size --json
0x004552F0,th095::PbgArchive::FindEntry,101,matching,100.00,pbg-archive-find-entry,python3 scripts/build.py --unit pbg-archive-find-entry && python3 scripts/compare-coff-function.py --unit pbg-archive-find-entry --json
0x00455790,th095::PbgArchive::CopyFileName,139,matching,100.00,pbg-archive-copy-file-name,python3 scripts/build.py --unit pbg-archive-copy-file-name && python3 scripts/compare-coff-function.py --unit pbg-archive-copy-file-name --json
0x0041AC50,th095::FileSystem::WriteDataToFile,362,matching,100.00,file-write-data,python3 scripts/build.py --unit file-write-data && python3 scripts/compare-coff-function.py --unit file-write-data --json
0x0041ADC0,th095::FileSystem::OpenWriteFile,214,matching,100.00,file-open-write,python3 scripts/build.py --unit file-open-write && python3 scripts/compare-coff-function.py --unit file-open-write --json
0x0041AEA0,th095::ReplayFile::Open,214,matching,100.00,replay-file-open,python3 scripts/build.py --unit replay-file-open && python3 scripts/compare-coff-function.py --unit replay-file-open --json
0x0041AF80,th095::FileSystem::WriteToOpenFile,147,matching,100.00,file-write-open,python3 scripts/build.py --unit file-write-open && python3 scripts/compare-coff-function.py --unit file-write-open --json
0x0041B020,th095::ReplayFile::Read,107,matching,100.00,replay-file-read,python3 scripts/build.py --unit replay-file-read && python3 scripts/compare-coff-function.py --unit replay-file-read --json
0x0041B090,th095::FileSystem::CloseWriteFile,81,matching,100.00,file-close-write,python3 scripts/build.py --unit file-close-write && python3 scripts/compare-coff-function.py --unit file-close-write --json
0x0041B0F0,th095::GameErrorContext::Log,385,matching,100.00,game-error-log,python3 scripts/build.py --unit game-error-log && python3 scripts/compare-coff-function.py --unit game-error-log --json
0x0041B280,th095::GameErrorContext::Fatal,392,matching,100.00,game-error-fatal,python3 scripts/build.py --unit game-error-fatal && python3 scripts/compare-coff-function.py --unit game-error-fatal --json
